ambassador_campaign_relationship_id,date_joined,ambassador_id,campaign_id,id,dob,age_at_join,daysoffset,date_joined_week_start
520d6ccc-1a58-4fb7-9c9d-3fcfd692badf,2018-02-04,45f62819-6d56-4158-a42e-26326b4cf6e0,fa62ee94-1e78-428c-8fed-1daba5bc6f1f,45f62819-6d56-4158-a42e-26326b4cf6e0,1992-03-17,25,6,2018-01-29
0407fa8a-4069-4d10-aafb-00c0b4f7fddf,2018-10-24,47682ba5-04a4-49cf-b1de-fc4f315366dd,08c95cc0-a7d0-4031-81da-7dc455051810,47682ba5-04a4-49cf-b1de-fc4f315366dd,1998-03-14,20,2,2018-10-22
bf528293-44ba-4b8e-b046-a0d688cc26ad,2018-10-02,47682ba5-04a4-49cf-b1de-fc4f315366dd,69f338a0-b46e-458d-b3c9-f181a729141b,47682ba5-04a4-49cf-b1de-fc4f315366dd,1998-03-14,20,1,2018-10-01
2b417f16-65ad-4829-bbd7-c7b13891a3de,2018-04-20,47682ba5-04a4-49cf-b1de-fc4f315366dd,fe9ebd87-e101-497f-8bc7-ff6525814efc,47682ba5-04a4-49cf-b1de-fc4f315366dd,1998-03-14,20,4,2018-04-16
a741dcd1-b77a-4b16-84b0-96e720829a69,2018-05-25,484e0764-d69d-4846-a1d2-b8d9f301d80e,135b3134-10dd-4b54-9be4-1b6abce30a7c,484e0764-d69d-4846-a1d2-b8d9f301d80e,1988-05-24,30,4,2018-05-21
42d9e912-2546-42a5-8feb-ca69fab50e31,2018-10-02,49f29a92-e89b-447c-aca2-168f6cd5f054,5916bb5b-df9c-413d-a435-fc1161a19544,49f29a92-e89b-447c-aca2-168f6cd5f054,1985-01-14,33,1,2018-10-01
d64afe44-69ec-4233-b443-696a76d66407,2018-03-06,49f29a92-e89b-447c-aca2-168f6cd5f054,a4a7a42d-0822-4c77-8d0f-a42f37923f28,49f29a92-e89b-447c-aca2-168f6cd5f054,1985-01-14,33,1,2018-03-05
e61a6ea5-0bd5-4b25-bfb3-815fe67faa78,2018-10-19,4daefc29-1a4d-4da6-afe2-4a4b3d376e4a,1059145b-a23a-4034-842b-b65e13791429,4daefc29-1a4d-4da6-afe2-4a4b3d376e4a,1987-06-23,31,4,2018-10-15
8593a697-65db-4ec1-b3d1-9b3c2648c39d,2018-06-08,4daefc29-1a4d-4da6-afe2-4a4b3d376e4a,a4a7a42d-0822-4c77-8d0f-a42f37923f28,4daefc29-1a4d-4da6-afe2-4a4b3d376e4a,1987-06-23,30,4,2018-06-04
b5f229fc-6809-46be-b362-4502fa736b1a,2018-08-09,4e4d4f70-943b-4f00-a393-3fccbf15fafd,69f338a0-b46e-458d-b3c9-f181a729141b,4e4d4f70-943b-4f00-a393-3fccbf15fafd,1999-11-11,18,3,2018-08-06
061516b1-338b-4efa-a20f-6cb4fd294fad,2018-07-15,4e4d4f70-943b-4f00-a393-3fccbf15fafd,f04cde69-5fe4-4af1-b75a-56a25a72d88b,4e4d4f70-943b-4f00-a393-3fccbf15fafd,1999-11-11,18,6,2018-07-09
8e9d0a20-da01-47e8-8a61-4e6941301bb2,2018-06-16,504576f4-95ce-49a2-90cf-e0f15b061793,69f338a0-b46e-458d-b3c9-f181a729141b,504576f4-95ce-49a2-90cf-e0f15b061793,1989-04-15,29,5,2018-06-11
889c80e0-ff07-4620-986f-ce467a465bc1,2018-01-06,504576f4-95ce-49a2-90cf-e0f15b061793,b0f6a85f-0646-4a59-a366-65557e0daeb4,504576f4-95ce-49a2-90cf-e0f15b061793,1989-04-15,28,5,2018-01-01
cf18728d-681c-426e-af05-5fe5b50d0bfa,2018-06-08,5200ff7c-89ea-4c4a-b0bc-8fd6e6696af5,eb385259-88d7-4253-929a-7e8f706cdfba,5200ff7c-89ea-4c4a-b0bc-8fd6e6696af5,1994-11-15,23,4,2018-06-04
b5590f3d-9d57-49f1-aa94-07c4676ab6f4,2018-07-17,540241f0-3129-4e7d-ac78-a2ba35312976,06b940ab-f27a-4b99-9dac-d35d33915523,540241f0-3129-4e7d-ac78-a2ba35312976,1990-01-15,28,1,2018-07-16
ca61d14d-17c6-4ae6-825b-e2f3a8421f42,2018-01-10,540241f0-3129-4e7d-ac78-a2ba35312976,08c95cc0-a7d0-4031-81da-7dc455051810,540241f0-3129-4e7d-ac78-a2ba35312976,1990-01-15,27,2,2018-01-08
91d1b004-054e-45fb-8379-50494d50852e,2018-06-16,540241f0-3129-4e7d-ac78-a2ba35312976,7a912491-70bb-41a8-b62a-28c1755aae06,540241f0-3129-4e7d-ac78-a2ba35312976,1990-01-15,28,5,2018-06-11
4a1d9958-462c-4e49-a059-2c37e1aa3ae6,2018-05-11,540241f0-3129-4e7d-ac78-a2ba35312976,7d9c6571-4e7a-4d06-bed1-9591b0fd76d6,540241f0-3129-4e7d-ac78-a2ba35312976,1990-01-15,28,4,2018-05-07
2c21532b-71d5-4b47-ab5f-09b1c29f5396,2018-02-15,540241f0-3129-4e7d-ac78-a2ba35312976,a1f3509a-3bf6-4265-b850-a1e18c7e3c1b,540241f0-3129-4e7d-ac78-a2ba35312976,1990-01-15,28,3,2018-02-12
a519a48e-2e35-4203-9dc8-d79255ac51e1,2018-09-10,540241f0-3129-4e7d-ac78-a2ba35312976,a4a7a42d-0822-4c77-8d0f-a42f37923f28,540241f0-3129-4e7d-ac78-a2ba35312976,1990-01-15,28,0,2018-09-10
7d6a3aba-8f10-450f-9a88-0f99b0bd916a,2018-04-18,540322d9-bc51-4159-a66d-8fcb72faccfb,06b940ab-f27a-4b99-9dac-d35d33915523,540322d9-bc51-4159-a66d-8fcb72faccfb,1989-09-09,28,2,2018-04-16
758870b8-0d9f-4539-ad1f-eddcfd349284,2018-06-24,540322d9-bc51-4159-a66d-8fcb72faccfb,0c9b8db0-c07b-4add-85a4-8b6d6c39f4ee,540322d9-bc51-4159-a66d-8fcb72faccfb,1989-09-09,28,6,2018-06-18
94ebe95f-b65b-4662-8d02-2e2c9d7acaab,2018-07-30,540322d9-bc51-4159-a66d-8fcb72faccfb,37d0e703-b748-4643-87ec-bab76b1f80fd,540322d9-bc51-4159-a66d-8fcb72faccfb,1989-09-09,28,0,2018-07-30
6f4e5567-aed4-4dbb-8cc8-f2e491be4381,2018-04-17,540322d9-bc51-4159-a66d-8fcb72faccfb,69f338a0-b46e-458d-b3c9-f181a729141b,540322d9-bc51-4159-a66d-8fcb72faccfb,1989-09-09,28,1,2018-04-16
e6db1f0f-9a27-4b20-bf1b-36e2d941d74b,2018-06-24,5522917f-da5e-4998-82a9-2195c10e9986,16c46162-1496-4a16-8657-7b66d718f935,5522917f-da5e-4998-82a9-2195c10e9986,1990-10-09,27,6,2018-06-18
5db49163-fe87-4243-835c-094415b319dd,2018-08-16,5522917f-da5e-4998-82a9-2195c10e9986,37d0e703-b748-4643-87ec-bab76b1f80fd,5522917f-da5e-4998-82a9-2195c10e9986,1990-10-09,27,3,2018-08-13
9c564e18-c38a-4467-aafb-fe89385fb525,2018-05-10,5522917f-da5e-4998-82a9-2195c10e9986,a4a7a42d-0822-4c77-8d0f-a42f37923f28,5522917f-da5e-4998-82a9-2195c10e9986,1990-10-09,27,3,2018-05-07
40243256-5a56-4a83-ab9c-9e6cf49958ce,2018-08-23,5522917f-da5e-4998-82a9-2195c10e9986,b0f6a85f-0646-4a59-a366-65557e0daeb4,5522917f-da5e-4998-82a9-2195c10e9986,1990-10-09,27,3,2018-08-20
667cfafa-0dca-416f-8235-90fdb6a3da6a,2018-05-26,5522917f-da5e-4998-82a9-2195c10e9986,bf433d48-dff3-40ff-bea2-00e83d695c6f,5522917f-da5e-4998-82a9-2195c10e9986,1990-10-09,27,5,2018-05-21
9ed7f297-44eb-4e13-b2e8-f93508c32efc,2018-08-08,57b72707-f21a-4480-92eb-aafb69360fbe,bf433d48-dff3-40ff-bea2-00e83d695c6f,57b72707-f21a-4480-92eb-aafb69360fbe,1994-07-25,24,2,2018-08-06
6ad4272e-95a8-4c49-adf4-cce139b2aac7,2018-02-26,57b72707-f21a-4480-92eb-aafb69360fbe,c197ab6a-b3a8-41d9-9d68-d61de65e5b5b,57b72707-f21a-4480-92eb-aafb69360fbe,1994-07-25,23,0,2018-02-26
d0682e30-3432-4314-bd45-ac2acaae45b5,2018-01-27,57b72707-f21a-4480-92eb-aafb69360fbe,fe9ebd87-e101-497f-8bc7-ff6525814efc,57b72707-f21a-4480-92eb-aafb69360fbe,1994-07-25,23,5,2018-01-22
0ac52aac-c534-4416-ae90-3350f8495ce0,2018-01-07,580b09f1-9d09-45be-bf36-3c497a25e326,0c9b8db0-c07b-4add-85a4-8b6d6c39f4ee,580b09f1-9d09-45be-bf36-3c497a25e326,1996-03-30,21,6,2018-01-01
23ca1eec-eb24-4413-bae7-6e886bf7a70c,2018-03-07,580b09f1-9d09-45be-bf36-3c497a25e326,4ee9b21f-b023-4a88-95d2-b5588b8135b4,580b09f1-9d09-45be-bf36-3c497a25e326,1996-03-30,21,2,2018-03-05
d5bb8fc7-dfcb-459d-9679-32889ea7bb27,2018-09-23,580b09f1-9d09-45be-bf36-3c497a25e326,b04724ef-4330-4559-9caf-2903eb18f84f,580b09f1-9d09-45be-bf36-3c497a25e326,1996-03-30,22,6,2018-09-17
1642dac7-c4a2-4ce1-afa3-c5962772adaa,2018-07-04,580b09f1-9d09-45be-bf36-3c497a25e326,fe9ebd87-e101-497f-8bc7-ff6525814efc,580b09f1-9d09-45be-bf36-3c497a25e326,1996-03-30,22,2,2018-07-02
dee6b79b-82bd-42c8-995e-60e3f6fc4b16,2018-01-20,5a2a84b4-5896-4bd3-bd01-0c0360db3b2e,fe9ebd87-e101-497f-8bc7-ff6525814efc,5a2a84b4-5896-4bd3-bd01-0c0360db3b2e,1995-04-25,22,5,2018-01-15
f6c7256f-9dbb-4e67-8ef4-5e188670fd28,2018-10-07,5b4cd104-4d38-492c-bf86-3da268e7f602,3b106606-f422-4058-af26-c63ed77aeda9,5b4cd104-4d38-492c-bf86-3da268e7f602,1994-04-20,24,6,2018-10-01
cb04ea34-0beb-48c3-aed2-33b8db1ca7b4,2018-05-04,5b4cd104-4d38-492c-bf86-3da268e7f602,b04724ef-4330-4559-9caf-2903eb18f84f,5b4cd104-4d38-492c-bf86-3da268e7f602,1994-04-20,24,4,2018-04-30
dde54b32-c5b3-4354-a298-d6e74082c9f6,2018-01-16,5b985644-0825-43b5-84d7-56f0f0f0b24b,4ee9b21f-b023-4a88-95d2-b5588b8135b4,5b985644-0825-43b5-84d7-56f0f0f0b24b,1997-07-06,20,1,2018-01-15
d63eb183-26c5-43dc-8ef7-90e00e15bad8,2018-05-19,5b985644-0825-43b5-84d7-56f0f0f0b24b,a1f3509a-3bf6-4265-b850-a1e18c7e3c1b,5b985644-0825-43b5-84d7-56f0f0f0b24b,1997-07-06,20,5,2018-05-14
82dd8aa7-9a53-4c01-bf2e-50beb04bfb14,2018-04-12,5d405b39-68aa-4794-9a06-e4c03ffbce1a,06b940ab-f27a-4b99-9dac-d35d33915523,5d405b39-68aa-4794-9a06-e4c03ffbce1a,1996-12-09,21,3,2018-04-09
7b58fb37-952b-49fa-befc-ed8e58fb7fd5,2018-02-16,5d405b39-68aa-4794-9a06-e4c03ffbce1a,f04cde69-5fe4-4af1-b75a-56a25a72d88b,5d405b39-68aa-4794-9a06-e4c03ffbce1a,1996-12-09,21,4,2018-02-12
9237fc84-05aa-4301-95e4-3f9df94d4026,2018-01-29,5d4b0a84-8ff4-4374-abc1-9c85ca6b7069,1059145b-a23a-4034-842b-b65e13791429,5d4b0a84-8ff4-4374-abc1-9c85ca6b7069,1989-04-27,28,0,2018-01-29
baa9e97c-a008-4042-a7d9-be1ec6ef5f5b,2018-03-24,60394982-c4c2-4c81-9dc1-3e668cc28d19,16c46162-1496-4a16-8657-7b66d718f935,60394982-c4c2-4c81-9dc1-3e668cc28d19,1995-09-15,22,5,2018-03-19
9fd04614-4271-4b26-ab8c-bdb76c60068f,2018-02-27,60394982-c4c2-4c81-9dc1-3e668cc28d19,f04cde69-5fe4-4af1-b75a-56a25a72d88b,60394982-c4c2-4c81-9dc1-3e668cc28d19,1995-09-15,22,1,2018-02-26
d58e9269-d931-4a0f-bc39-5e7faf2a8f1b,2018-10-05,60394982-c4c2-4c81-9dc1-3e668cc28d19,fa62ee94-1e78-428c-8fed-1daba5bc6f1f,60394982-c4c2-4c81-9dc1-3e668cc28d19,1995-09-15,23,4,2018-10-01
c6885310-1906-4cc4-891a-70493d45e34c,2018-01-24,607c6f67-db51-4ea1-8d6a-d8f1192d99d8,16c46162-1496-4a16-8657-7b66d718f935,607c6f67-db51-4ea1-8d6a-d8f1192d99d8,1987-05-20,30,2,2018-01-22
61f8f46a-a906-4025-a06e-c078e8577746,2018-02-12,607c6f67-db51-4ea1-8d6a-d8f1192d99d8,c773ff7a-8491-4e78-aa70-e0c362880067,607c6f67-db51-4ea1-8d6a-d8f1192d99d8,1987-05-20,30,0,2018-02-12
bb0b2fed-3e33-4e77-8b60-6b674a162a49,2018-07-17,60d055f7-b8ac-4ff5-9fa9-ea35309562a3,135b3134-10dd-4b54-9be4-1b6abce30a7c,60d055f7-b8ac-4ff5-9fa9-ea35309562a3,1990-05-29,28,1,2018-07-16
e1953d69-5fbd-4257-9236-6fb65607c7f8,2018-09-20,60d055f7-b8ac-4ff5-9fa9-ea35309562a3,7a912491-70bb-41a8-b62a-28c1755aae06,60d055f7-b8ac-4ff5-9fa9-ea35309562a3,1990-05-29,28,3,2018-09-17
5dc1f8b1-bf1d-414c-996f-d1178f992a9b,2018-08-11,6139c471-7f3d-41b3-adff-934a796c638b,137a1c43-e565-4e24-a664-05ce2701b1a5,6139c471-7f3d-41b3-adff-934a796c638b,1995-05-11,23,5,2018-08-06
160786da-b11b-4a75-a1fb-bb6b8c0aee7d,2018-04-11,6139c471-7f3d-41b3-adff-934a796c638b,3b106606-f422-4058-af26-c63ed77aeda9,6139c471-7f3d-41b3-adff-934a796c638b,1995-05-11,22,2,2018-04-09
2b2b75dd-b1bc-450e-b2a4-5f3dd401c47c,2018-08-06,6139c471-7f3d-41b3-adff-934a796c638b,e57c98f7-1b82-4cc8-b21b-e1b3f5575a54,6139c471-7f3d-41b3-adff-934a796c638b,1995-05-11,23,0,2018-08-06
99cce478-0ed6-4573-9716-e74000742192,2018-08-08,6139c471-7f3d-41b3-adff-934a796c638b,f04cde69-5fe4-4af1-b75a-56a25a72d88b,6139c471-7f3d-41b3-adff-934a796c638b,1995-05-11,23,2,2018-08-06
4569bd7c-5804-40bb-a261-d9b56c57cf0a,2018-05-05,61b62a65-51e4-4c8a-9ab8-cb94332d86a0,0c9b8db0-c07b-4add-85a4-8b6d6c39f4ee,61b62a65-51e4-4c8a-9ab8-cb94332d86a0,1985-05-12,32,5,2018-04-30
7e8dc78f-6e66-4fc9-90f6-e0f573e682f4,2018-03-17,61b62a65-51e4-4c8a-9ab8-cb94332d86a0,9e9dae6c-8a31-4eeb-a5b2-8275b6d615d0,61b62a65-51e4-4c8a-9ab8-cb94332d86a0,1985-05-12,32,5,2018-03-12
98eec60c-656d-4b50-b81e-c90bff2ec711,2018-03-12,62805852-0792-4de1-8d54-deb366496f58,fa62ee94-1e78-428c-8fed-1daba5bc6f1f,62805852-0792-4de1-8d54-deb366496f58,1993-02-11,25,0,2018-03-12
59f37644-823e-4b41-b62e-ebd17e57eac5,2018-08-07,62805852-0792-4de1-8d54-deb366496f58,fe9ebd87-e101-497f-8bc7-ff6525814efc,62805852-0792-4de1-8d54-deb366496f58,1993-02-11,25,1,2018-08-06
bf088421-af77-4abf-88fd-ba257db318f0,2018-07-16,64296bff-200b-4040-bdfd-e01ab3f15c0c,06b940ab-f27a-4b99-9dac-d35d33915523,64296bff-200b-4040-bdfd-e01ab3f15c0c,1989-09-22,28,0,2018-07-16
a4382803-a7c9-457d-a48c-3667517784d3,2018-07-27,64296bff-200b-4040-bdfd-e01ab3f15c0c,69f338a0-b46e-458d-b3c9-f181a729141b,64296bff-200b-4040-bdfd-e01ab3f15c0c,1989-09-22,28,4,2018-07-23
ac339c77-fd54-4077-abf6-68953613e50b,2018-08-03,64296bff-200b-4040-bdfd-e01ab3f15c0c,a4a7a42d-0822-4c77-8d0f-a42f37923f28,64296bff-200b-4040-bdfd-e01ab3f15c0c,1989-09-22,28,4,2018-07-30
eec69347-388d-4224-8b38-efe0696ac4bd,2018-04-26,64296bff-200b-4040-bdfd-e01ab3f15c0c,eb385259-88d7-4253-929a-7e8f706cdfba,64296bff-200b-4040-bdfd-e01ab3f15c0c,1989-09-22,28,3,2018-04-23
364c85d9-b7f8-4137-b02b-02e6bb29128f,2018-04-15,65448043-7fb4-4593-9296-fab47ce8d76c,a4a7a42d-0822-4c77-8d0f-a42f37923f28,65448043-7fb4-4593-9296-fab47ce8d76c,1995-03-02,23,6,2018-04-09
42a6b3fd-015e-4d7c-9b0d-06e253abcb0d,2018-02-18,6601c3cd-1dcd-406d-a6dd-db9671a67eab,06b940ab-f27a-4b99-9dac-d35d33915523,6601c3cd-1dcd-406d-a6dd-db9671a67eab,1998-05-06,19,6,2018-02-12
8a69d9ca-4684-46c5-92df-45d2b578a52c,2018-05-03,66107164-aa7a-438c-9365-748dc7ba33ad,3b106606-f422-4058-af26-c63ed77aeda9,66107164-aa7a-438c-9365-748dc7ba33ad,1988-10-01,29,3,2018-04-30
457b62d8-0133-4066-8dd9-0cfa4b0c5df3,2018-08-02,66107164-aa7a-438c-9365-748dc7ba33ad,5916bb5b-df9c-413d-a435-fc1161a19544,66107164-aa7a-438c-9365-748dc7ba33ad,1988-10-01,29,3,2018-07-30
4b86043e-eba9-499a-a9b6-dd7417edbdce,2018-01-15,66107164-aa7a-438c-9365-748dc7ba33ad,9e9dae6c-8a31-4eeb-a5b2-8275b6d615d0,66107164-aa7a-438c-9365-748dc7ba33ad,1988-10-01,29,0,2018-01-15
008c1ce9-b0e8-4089-8f7b-07a6cb26b91a,2018-03-01,66107164-aa7a-438c-9365-748dc7ba33ad,fe9ebd87-e101-497f-8bc7-ff6525814efc,66107164-aa7a-438c-9365-748dc7ba33ad,1988-10-01,29,3,2018-02-26
be73a9a2-58b2-4763-9353-f734f6a51ab2,2018-02-22,669ab7d6-e397-48d0-bfcf-8ddd3cff73c9,f04cde69-5fe4-4af1-b75a-56a25a72d88b,669ab7d6-e397-48d0-bfcf-8ddd3cff73c9,1997-04-04,20,3,2018-02-19
61ec7946-a922-4e54-8acb-45a1b3220ebb,2018-06-16,69e30cee-9895-49a9-b601-9bb2a7e4ec5d,135b3134-10dd-4b54-9be4-1b6abce30a7c,69e30cee-9895-49a9-b601-9bb2a7e4ec5d,1990-07-11,27,5,2018-06-11
454abbd3-fa83-416e-974b-2e49b6774b9e,2018-08-14,6b0b1411-10a7-4e34-aaeb-5c945aff716b,5916bb5b-df9c-413d-a435-fc1161a19544,6b0b1411-10a7-4e34-aaeb-5c945aff716b,1986-07-06,32,1,2018-08-13
743d3f3c-5a36-49c4-b77f-3a19b277da3a,2018-07-21,6b0b1411-10a7-4e34-aaeb-5c945aff716b,c773ff7a-8491-4e78-aa70-e0c362880067,6b0b1411-10a7-4e34-aaeb-5c945aff716b,1986-07-06,32,5,2018-07-16
fcdef13a-ce3b-4952-b0eb-7aab5d5b434c,2018-07-20,6b0b1411-10a7-4e34-aaeb-5c945aff716b,e57c98f7-1b82-4cc8-b21b-e1b3f5575a54,6b0b1411-10a7-4e34-aaeb-5c945aff716b,1986-07-06,32,4,2018-07-16
efbfe36a-3ce6-4649-9b64-68fb84a6d955,2018-04-07,6b0b1411-10a7-4e34-aaeb-5c945aff716b,ea9ba272-3a4c-42ec-b8c1-a78eb43900e2,6b0b1411-10a7-4e34-aaeb-5c945aff716b,1986-07-06,31,5,2018-04-02
00c98445-ecb8-4321-8f99-9bb135ded3b9,2018-03-11,6e222c51-3d5d-4888-942f-1d3b872d6a86,37d0e703-b748-4643-87ec-bab76b1f80fd,6e222c51-3d5d-4888-942f-1d3b872d6a86,1986-10-05,31,6,2018-03-05
42e9a63d-8c3c-4873-b78c-41f7cfcd72fd,2018-03-12,6edc890c-113b-48d7-ac19-aa9cb7546494,137a1c43-e565-4e24-a664-05ce2701b1a5,6edc890c-113b-48d7-ac19-aa9cb7546494,1989-06-25,28,0,2018-03-12
c241644d-af1b-44fd-9c61-333f80700f76,2018-02-25,6edc890c-113b-48d7-ac19-aa9cb7546494,16c46162-1496-4a16-8657-7b66d718f935,6edc890c-113b-48d7-ac19-aa9cb7546494,1989-06-25,28,6,2018-02-19
31973be1-74da-48ac-8bdd-486b393def97,2018-04-18,6edc890c-113b-48d7-ac19-aa9cb7546494,c773ff7a-8491-4e78-aa70-e0c362880067,6edc890c-113b-48d7-ac19-aa9cb7546494,1989-06-25,28,2,2018-04-16
958985e9-cf2e-4224-b55c-23236aa05523,2018-08-12,6f3ed55a-09ab-4a71-a1ba-609f24258154,4ee9b21f-b023-4a88-95d2-b5588b8135b4,6f3ed55a-09ab-4a71-a1ba-609f24258154,1997-02-24,21,6,2018-08-06
3a1ea5a4-d737-4fab-acb0-e7d77ba1551a,2018-09-28,6f3ed55a-09ab-4a71-a1ba-609f24258154,69f338a0-b46e-458d-b3c9-f181a729141b,6f3ed55a-09ab-4a71-a1ba-609f24258154,1997-02-24,21,4,2018-09-24
559326aa-824c-4acc-ad6f-84aec9ccd1fb,2018-04-10,6f3ed55a-09ab-4a71-a1ba-609f24258154,a1f3509a-3bf6-4265-b850-a1e18c7e3c1b,6f3ed55a-09ab-4a71-a1ba-609f24258154,1997-02-24,21,1,2018-04-09
f91e82d4-cfbf-48d3-854c-703f9ff6b5ba,2018-10-06,6f5afc85-07b1-46c0-8fe9-9d7ab2a49272,c197ab6a-b3a8-41d9-9d68-d61de65e5b5b,6f5afc85-07b1-46c0-8fe9-9d7ab2a49272,1989-06-11,29,5,2018-10-01
bcccf231-a80a-481f-ba44-355536f5343d,2018-09-15,72000f13-2220-416d-81f4-6fd8f4dfd91b,137a1c43-e565-4e24-a664-05ce2701b1a5,72000f13-2220-416d-81f4-6fd8f4dfd91b,1986-06-13,32,5,2018-09-10
181cf788-6a33-4c23-bc11-d5145bf282d9,2018-07-20,72000f13-2220-416d-81f4-6fd8f4dfd91b,37d0e703-b748-4643-87ec-bab76b1f80fd,72000f13-2220-416d-81f4-6fd8f4dfd91b,1986-06-13,32,4,2018-07-16
f31db516-e680-432f-8472-14e49ef74806,2018-01-05,72000f13-2220-416d-81f4-6fd8f4dfd91b,5916bb5b-df9c-413d-a435-fc1161a19544,72000f13-2220-416d-81f4-6fd8f4dfd91b,1986-06-13,31,4,2018-01-01
56f3606e-7865-4e78-b9af-520bff1bf362,2018-01-29,72000f13-2220-416d-81f4-6fd8f4dfd91b,eb385259-88d7-4253-929a-7e8f706cdfba,72000f13-2220-416d-81f4-6fd8f4dfd91b,1986-06-13,31,0,2018-01-29
100f961c-8f13-46cf-b284-4ff46b6f55f4,2018-06-18,72754a94-0c32-406a-98f4-6a87ecfe5e2a,06b940ab-f27a-4b99-9dac-d35d33915523,72754a94-0c32-406a-98f4-6a87ecfe5e2a,1992-12-19,25,0,2018-06-18
0fefa53f-cc17-4430-a541-f9cf4c90569b,2018-06-04,72754a94-0c32-406a-98f4-6a87ecfe5e2a,0c9b8db0-c07b-4add-85a4-8b6d6c39f4ee,72754a94-0c32-406a-98f4-6a87ecfe5e2a,1992-12-19,25,0,2018-06-04
f5eccb2f-6eff-4516-9e2f-22dcfbaac0d0,2018-02-12,72754a94-0c32-406a-98f4-6a87ecfe5e2a,c197ab6a-b3a8-41d9-9d68-d61de65e5b5b,72754a94-0c32-406a-98f4-6a87ecfe5e2a,1992-12-19,25,0,2018-02-12
5aba1248-ef80-4628-827b-bbb39161fef7,2018-06-08,73898917-0d6d-4c51-8ab0-283422180308,135b3134-10dd-4b54-9be4-1b6abce30a7c,73898917-0d6d-4c51-8ab0-283422180308,1992-05-27,26,4,2018-06-04
27943c51-ff11-4731-880d-e3c2b70b6d89,2018-01-04,73898917-0d6d-4c51-8ab0-283422180308,1f5e9e2f-549b-4456-a414-da1c8e6594a5,73898917-0d6d-4c51-8ab0-283422180308,1992-05-27,25,3,2018-01-01
4f90d294-86ec-42d9-8257-2924b69d614c,2018-05-08,73898917-0d6d-4c51-8ab0-283422180308,37d0e703-b748-4643-87ec-bab76b1f80fd,73898917-0d6d-4c51-8ab0-283422180308,1992-05-27,25,1,2018-05-07
d1f36652-78fa-475c-a10e-cd2a7c558e3b,2018-10-16,73898917-0d6d-4c51-8ab0-283422180308,3b106606-f422-4058-af26-c63ed77aeda9,73898917-0d6d-4c51-8ab0-283422180308,1992-05-27,26,1,2018-10-15
f0b3e242-6bd4-4bc8-b442-966d2d7bb138,2018-02-13,73898917-0d6d-4c51-8ab0-283422180308,b0f6a85f-0646-4a59-a366-65557e0daeb4,73898917-0d6d-4c51-8ab0-283422180308,1992-05-27,25,1,2018-02-12
af1aab61-00eb-4133-a09b-980812431214,2018-10-24,73898917-0d6d-4c51-8ab0-283422180308,bf433d48-dff3-40ff-bea2-00e83d695c6f,73898917-0d6d-4c51-8ab0-283422180308,1992-05-27,26,2,2018-10-22
72187a2a-2882-4e89-b4b0-a25b2f49f36a,2018-08-22,73898917-0d6d-4c51-8ab0-283422180308,e57c98f7-1b82-4cc8-b21b-e1b3f5575a54,73898917-0d6d-4c51-8ab0-283422180308,1992-05-27,26,2,2018-08-20
188b1346-00f9-4e51-8d55-ca13cb833796,2018-07-29,73898917-0d6d-4c51-8ab0-283422180308,fa62ee94-1e78-428c-8fed-1daba5bc6f1f,73898917-0d6d-4c51-8ab0-283422180308,1992-05-27,26,6,2018-07-23
8f18941b-ddad-4469-b29b-5c4ca9826b4f,2018-03-28,73d1f34c-4c4d-4645-90b7-af3c81ccd831,08c95cc0-a7d0-4031-81da-7dc455051810,73d1f34c-4c4d-4645-90b7-af3c81ccd831,1990-11-17,27,2,2018-03-26
bad7696e-9550-4639-ba75-8976d8202a80,2018-08-02,73d1f34c-4c4d-4645-90b7-af3c81ccd831,e57c98f7-1b82-4cc8-b21b-e1b3f5575a54,73d1f34c-4c4d-4645-90b7-af3c81ccd831,1990-11-17,27,3,2018-07-30
630a033e-ce99-4c89-95e3-dda7e4bd3243,2018-04-20,74efa1df-f711-419e-aa6f-863bd9b20e67,16c46162-1496-4a16-8657-7b66d718f935,74efa1df-f711-419e-aa6f-863bd9b20e67,1988-01-05,30,4,2018-04-16
07d02bc7-85c7-48a4-a61b-a0805d2e7be0,2018-07-28,74efa1df-f711-419e-aa6f-863bd9b20e67,c773ff7a-8491-4e78-aa70-e0c362880067,74efa1df-f711-419e-aa6f-863bd9b20e67,1988-01-05,30,5,2018-07-23
f7966782-cfed-47d2-9db8-5cdcc46cb570,2018-03-02,74efa1df-f711-419e-aa6f-863bd9b20e67,eb385259-88d7-4253-929a-7e8f706cdfba,74efa1df-f711-419e-aa6f-863bd9b20e67,1988-01-05,30,4,2018-02-26
8fe6ae9e-22ee-484b-b166-dd055df2a0ca,2018-10-30,7712fe00-e65e-447f-a1ef-71ccbca6894d,7d9c6571-4e7a-4d06-bed1-9591b0fd76d6,7712fe00-e65e-447f-a1ef-71ccbca6894d,1991-05-07,27,1,2018-10-29
b308d811-3df1-406d-8fd7-0dc4cb9f0de8,2018-03-26,78de02dd-9219-47ab-b354-8d8e09293d8f,16c46162-1496-4a16-8657-7b66d718f935,78de02dd-9219-47ab-b354-8d8e09293d8f,1985-12-23,32,0,2018-03-26
8430bc83-e8de-4639-afa6-757eb4c6b099,2018-03-22,78de02dd-9219-47ab-b354-8d8e09293d8f,7a912491-70bb-41a8-b62a-28c1755aae06,78de02dd-9219-47ab-b354-8d8e09293d8f,1985-12-23,32,3,2018-03-19
